key,value
WRAP00868_107_0.111111,1.3445
WRAP00868_107_1.9,1.2978
WRAP00868_107_0.416667,1.313
WRAP00868_107_0.722222,1.3046
WRAP00868_107_0.916667,1.3029
WRAP00868_107_0.009,1.3288
WRAP00868_107_0.72222,1.3046
WRAP00868_107_2.166667,1.297
WRAP00868_107_0.008,1.3345
WRAP00868_107_0.038889,1.3327
WRAP00868_107_0.007,1.3413
WRAP00868_107_0.041667,1.3321
WRAP00868_107_0.0055,1.3513
WRAP00868_107_0.571429,1.3081
WRAP00868_107_500,1.2925
WRAP00868_107_0.71429,1.3049
WRAP00868_113_0,1.2985
WRAP00868_113_0.03125,1.3529
WRAP00868_113_0.031667,1.3532
WRAP00868_113_0.033333,1.3546
WRAP00868_113_0.0625,1.3531
WRAP00868_113_0.114286,1.3645
WRAP00868_113_0.128571,1.3627
WRAP00868_113_0.13,1.3619
WRAP00868_113_0.135714,1.3597
WRAP00868_113_0.142857,1.3564
WRAP00868_113_0.5,1.3291
WRAP00868_113_0.6875,1.3264
WRAP00868_113_0.75,1.3251
WRAP00868_113_0.8125,1.3232
WRAP00868_113_1.75,1.3189
WRAP00868_113_1.875,1.3191
WRAP00868_113_0.008125,1.3546
WRAP00868_113_0.055,1.3533
WRAP00868_113_0.055556,1.3529
WRAP00868_113_0.928571,1.323
WRAP00868_113_2.25,1.319
WRAP00868_113_3.5,1.3169
WRAP00868_113_3.571429,1.3168
WRAP00868_113_0.583333,1.3289
WRAP00868_113_0.777778,1.3243
WRAP00868_113_0.833333,1.3244
WRAP00868_113_0.044444,1.3546
WRAP00868_113_0.05,1.3548
WRAP00868_113_0.714286,1.326
WRAP00868_113_0.01375,1.334
WRAP00868_113_1.833333,1.3187
WRAP00868_113_2.333333,1.3184
WRAP00868_113_0.008889,1.3497
WRAP00868_113_0.0375,1.3554
WRAP00868_113_0.04,1.3555
WRAP00868_113_0.0425,1.3549
WRAP00868_113_0.642857,1.3275
WRAP00868_113_0.2,1.3399
WRAP00868_113_0.45,1.3316
WRAP00868_113_2.75,1.3173
WRAP00868_113_0.061111,1.3523
WRAP00868_113_0.0875,1.3639
WRAP00868_113_0.11875,1.3636
WRAP00868_113_0.1625,1.3503
WRAP00868_113_650,1.3139
WRAP00868_113_0.027778,1.3459
WRAP00868_113_200,1.3138
WRAP00868_113_0.158333,1.3517
WRAP00868_113_0.175,1.346
WRAP00868_113_0.388889,1.3346
WRAP00868_113_0.05625,1.352
WRAP00868_113_0.058333,1.3525
WRAP00868_113_0.006875,1.3619
WRAP00868_113_0.425,1.3338
WRAP00868_113_1.8,1.3192
WRAP00868_113_0.019,1.3353
WRAP00868_113_0.02,1.3366
WRAP00868_113_0.018,1.3342
WRAP00868_113_0.015,1.3317
WRAP00868_113_0.04375,1.3547
WRAP00868_113_0.111111,1.3655
WRAP00868_113_1.9,1.319
WRAP00868_113_0.416667,1.3339
WRAP00868_113_0.722222,1.3257
WRAP00868_113_0.916667,1.324
WRAP00868_113_0.009,1.3491
WRAP00868_113_0.72222,1.3256
WRAP00868_113_2.166667,1.3182
WRAP00868_113_0.008,1.3549
WRAP00868_113_0.038889,1.3554
WRAP00868_113_0.007,1.3617
WRAP00868_113_0.041667,1.3548
WRAP00868_113_0.0055,1.3717
WRAP00868_113_0.571429,1.3291
WRAP00868_113_500,1.3138
WRAP00868_113_0.71429,1.3259
WRAP00868_119_0,1.3263
WRAP00868_119_0.03125,1.3804
WRAP00868_119_0.031667,1.3807
WRAP00868_119_0.033333,1.3824
WRAP00868_119_0.0625,1.3815
WRAP00868_119_0.114286,1.3914
WRAP00868_119_0.128571,1.3893
WRAP00868_119_0.13,1.3886
WRAP00868_119_0.135714,1.3861
WRAP00868_119_0.142857,1.383
WRAP00868_119_0.5,1.3561
WRAP00868_119_0.6875,1.3535
WRAP00868_119_0.75,1.3522
WRAP00868_119_0.8125,1.3504
WRAP00868_119_1.75,1.3462
WRAP00868_119_1.875,1.3464
WRAP00868_119_0.008125,1.3808
WRAP00868_119_0.055,1.3823
WRAP00868_119_0.055556,1.3819
WRAP00868_119_0.928571,1.3502
WRAP00868_119_2.25,1.3463
WRAP00868_119_3.5,1.3443
WRAP00868_119_3.571429,1.3442
WRAP00868_119_0.583333,1.3559
WRAP00868_119_0.777778,1.3515
WRAP00868_119_0.833333,1.3516
WRAP00868_119_0.044444,1.3837
WRAP00868_119_0.05,1.3837
WRAP00868_119_0.714286,1.3531
WRAP00868_119_0.01375,1.3598
WRAP00868_119_1.833333,1.346
WRAP00868_119_2.333333,1.3458
WRAP00868_119_0.008889,1.376
WRAP00868_119_0.0375,1.3842
WRAP00868_119_0.04,1.3846
WRAP00868_119_0.0425,1.384
WRAP00868_119_0.642857,1.3547
WRAP00868_119_0.2,1.3665
WRAP00868_119_0.45,1.3587
WRAP00868_119_2.75,1.3447
WRAP00868_119_0.061111,1.3806
WRAP00868_119_0.0875,1.3914
WRAP00868_119_0.11875,1.3902
WRAP00868_119_0.1625,1.3768
WRAP00868_119_650,1.3414
WRAP00868_119_0.027778,1.3721
WRAP00868_119_200,1.3412
WRAP00868_119_0.158333,1.3782
WRAP00868_119_0.175,1.3724
WRAP00868_119_0.388889,1.3616
WRAP00868_119_0.05625,1.3809
WRAP00868_119_0.058333,1.381
WRAP00868_119_0.006875,1.3881
WRAP00868_119_0.425,1.3608
WRAP00868_119_1.8,1.3466
WRAP00868_119_0.019,1.3609
WRAP00868_119_0.02,1.3622
WRAP00868_119_0.018,1.3597
WRAP00868_119_0.015,1.3574
WRAP00868_119_0.04375,1.3837
WRAP00868_119_0.111111,1.3922
WRAP00868_119_1.9,1.3464
WRAP00868_119_0.416667,1.3609
WRAP00868_119_0.722222,1.3529
WRAP00868_119_0.916667,1.3511
WRAP00868_119_0.009,1.3753
WRAP00868_119_0.72222,1.3528
WRAP00868_119_2.166667,1.3456
WRAP00868_119_0.008,1.3812
WRAP00868_119_0.038889,1.3844
WRAP00868_119_0.007,1.3879
WRAP00868_119_0.041667,1.3838
WRAP00868_119_0.0055,1.3977
WRAP00868_119_0.571429,1.3561
WRAP00868_119_500,1.3413
WRAP00868_119_0.71429,1.3531
WRAP00868_125_0,1.357
WRAP00868_125_0.03125,1.4101
WRAP00868_125_0.031667,1.4105
WRAP00868_125_0.033333,1.4128
WRAP00868_125_0.0625,1.4126
WRAP00868_125_0.114286,1.421
WRAP00868_125_0.128571,1.4186
WRAP00868_125_0.13,1.418
WRAP00868_125_0.135714,1.4156
WRAP00868_125_0.142857,1.4125
WRAP00868_125_0.5,1.3861
WRAP00868_125_0.6875,1.3836
WRAP00868_125_0.75,1.3823
WRAP00868_125_0.8125,1.3805
WRAP00868_125_1.75,1.3764
WRAP00868_125_1.875,1.3766
WRAP00868_125_0.008125,1.4101
WRAP00868_125_0.055,1.4134
WRAP00868_125_0.055556,1.4131
WRAP00868_125_0.928571,1.3803
WRAP00868_125_2.25,1.3765
WRAP00868_125_3.5,1.3745
WRAP00868_125_3.571429,1.3744
WRAP00868_125_0.583333,1.3858
WRAP00868_125_0.777778,1.3815
WRAP00868_125_0.833333,1.3816
WRAP00868_125_0.044444,1.415
WRAP00868_125_0.05,1.415
WRAP00868_125_0.714286,1.3832
WRAP00868_125_0.01375,1.3886
WRAP00868_125_1.833333,1.3763
WRAP00868_125_2.333333,1.3761
WRAP00868_125_0.008889,1.4053
WRAP00868_125_0.0375,1.4152
WRAP00868_125_0.04,1.4158
WRAP00868_125_0.0425,1.4153
WRAP00868_125_0.642857,1.3847
WRAP00868_125_0.2,1.3959
WRAP00868_125_0.45,1.3886
WRAP00868_125_2.75,1.375
WRAP00868_125_0.061111,1.4118
WRAP00868_125_0.0875,1.4217
WRAP00868_125_0.11875,1.4199
WRAP00868_125_0.1625,1.4062
WRAP00868_125_650,1.3717
WRAP00868_125_0.027778,1.4007
WRAP00868_125_200,1.3716
WRAP00868_125_0.158333,1.4074
WRAP00868_125_0.175,1.4016
WRAP00868_125_0.388889,1.3913
WRAP00868_125_0.05625,1.4122
WRAP00868_125_0.058333,1.4121
WRAP00868_125_0.006875,1.4171
WRAP00868_125_0.425,1.3906
WRAP00868_125_1.8,1.3768
WRAP00868_125_0.019,1.3893
WRAP00868_125_0.02,1.3906
WRAP00868_125_0.018,1.3882
WRAP00868_125_0.015,1.386
WRAP00868_125_0.04375,1.4151
WRAP00868_125_0.111111,1.422
WRAP00868_125_1.9,1.3766
WRAP00868_125_0.416667,1.3907
WRAP00868_125_0.722222,1.3829
WRAP00868_125_0.916667,1.3812
WRAP00868_125_0.009,1.4046
WRAP00868_125_0.72222,1.3828
WRAP00868_125_2.166667,1.3758
WRAP00868_125_0.008,1.4104
WRAP00868_125_0.038889,1.4155
WRAP00868_125_0.007,1.4168
WRAP00868_125_0.041667,1.4151
WRAP00868_125_0.0055,1.4263
WRAP00868_125_0.571429,1.3861
WRAP00868_125_500,1.3717
WRAP00868_125_0.71429,1.3831
WRAP00868_131_0,1.3915
WRAP00868_131_0.03125,1.4429
WRAP00868_131_0.031667,1.4434
WRAP00868_131_0.033333,1.4459
WRAP00868_131_0.0625,1.4471
WRAP00868_131_0.114286,1.4543
WRAP00868_131_0.128571,1.4518
WRAP00868_131_0.13,1.4511
WRAP00868_131_0.135714,1.4488
WRAP00868_131_0.142857,1.4457
WRAP00868_131_0.5,1.4198
WRAP00868_131_0.6875,1.4174
WRAP00868_131_0.75,1.416
WRAP00868_131_0.8125,1.4143
WRAP00868_131_1.75,1.4104
WRAP00868_131_1.875,1.4106
WRAP00868_131_0.008125,1.4428
WRAP00868_131_0.055,1.448
WRAP00868_131_0.055556,1.4476
WRAP00868_131_0.928571,1.4142
WRAP00868_131_2.25,1.4105
WRAP00868_131_3.5,1.4085
WRAP00868_131_3.571429,1.4084
WRAP00868_131_0.583333,1.4196
WRAP00868_131_0.777778,1.4153
WRAP00868_131_0.833333,1.4154
WRAP00868_131_0.044444,1.4493
WRAP00868_131_0.05,1.4495
WRAP00868_131_0.714286,1.4169
WRAP00868_131_0.01375,1.4209
WRAP00868_131_1.833333,1.4102
WRAP00868_131_2.333333,1.4101
WRAP00868_131_0.008889,1.438
WRAP00868_131_0.0375,1.449
WRAP00868_131_0.04,1.4499
WRAP00868_131_0.0425,1.4497
WRAP00868_131_0.642857,1.4184
WRAP00868_131_0.2,1.4292
WRAP00868_131_0.45,1.4222
WRAP00868_131_2.75,1.4089
WRAP00868_131_0.061111,1.4465
WRAP00868_131_0.0875,1.4555
WRAP00868_131_0.11875,1.4532
WRAP00868_131_0.1625,1.4392
WRAP00868_131_650,1.4058
WRAP00868_131_0.027778,1.4328
WRAP00868_131_200,1.4057
WRAP00868_131_0.158333,1.4404
WRAP00868_131_0.175,1.4347
WRAP00868_131_0.388889,1.4248
WRAP00868_131_0.05625,1.4467
WRAP00868_131_0.058333,1.4467
WRAP00868_131_0.006875,1.4497
WRAP00868_131_0.425,1.4242
WRAP00868_131_1.8,1.4107
WRAP00868_131_0.019,1.4211
WRAP00868_131_0.02,1.4225
WRAP00868_131_0.018,1.4201
WRAP00868_131_0.015,1.4182
WRAP00868_131_0.04375,1.4494
WRAP00868_131_0.111111,1.4554
WRAP00868_131_1.9,1.4106
WRAP00868_131_0.416667,1.4242
WRAP00868_131_0.722222,1.4167
WRAP00868_131_0.916667,1.415
WRAP00868_131_0.009,1.4374
WRAP00868_131_0.72222,1.4166
WRAP00868_131_2.166667,1.4097
WRAP00868_131_0.008,1.4432
WRAP00868_131_0.038889,1.4495
WRAP00868_131_0.007,1.4495
WRAP00868_131_0.041667,1.4494
WRAP00868_131_0.0055,1.4587
WRAP00868_131_0.571429,1.4198
WRAP00868_131_500,1.4058
WRAP00868_131_0.71429,1.4169
WRAP00868_137_0,1.4216
WRAP00868_137_0.03125,1.4715
WRAP00868_137_0.031667,1.4721
WRAP00868_137_0.033333,1.4751
WRAP00868_137_0.0625,1.4771
WRAP00868_137_0.114286,1.4832
WRAP00868_137_0.128571,1.4803
WRAP00868_137_0.13,1.4795
WRAP00868_137_0.135714,1.4772
WRAP00868_137_0.142857,1.4742
WRAP00868_137_0.5,1.4489
WRAP00868_137_0.6875,1.4466
WRAP00868_137_0.75,1.4453
WRAP00868_137_0.8125,1.4436
WRAP00868_137_1.75,1.4399
WRAP00868_137_1.875,1.4401
WRAP00868_137_0.008125,1.4708
WRAP00868_137_0.055,1.4783
WRAP00868_137_0.055556,1.478
WRAP00868_137_0.928571,1.4435
WRAP00868_137_2.25,1.44
WRAP00868_137_3.5,1.4381
WRAP00868_137_3.571429,1.438
WRAP00868_137_0.583333,1.4487
WRAP00868_137_0.777778,1.4445
WRAP00868_137_0.833333,1.4446
WRAP00868_137_0.044444,1.4797
WRAP00868_137_0.05,1.4796
WRAP00868_137_0.714286,1.4461
WRAP00868_137_0.01375,1.4488
WRAP00868_137_1.833333,1.4397
WRAP00868_137_2.333333,1.4396
WRAP00868_137_0.008889,1.4661
WRAP00868_137_0.0375,1.4791
WRAP00868_137_0.04,1.4802
WRAP00868_137_0.0425,1.48
WRAP00868_137_0.642857,1.4477
WRAP00868_137_0.2,1.4578
WRAP00868_137_0.45,1.4513
WRAP00868_137_2.75,1.4385
WRAP00868_137_0.061111,1.4768
WRAP00868_137_0.0875,1.4852
WRAP00868_137_0.11875,1.4819
WRAP00868_137_0.1625,1.4676
WRAP00868_137_650,1.4355
WRAP00868_137_0.027778,1.4604
WRAP00868_137_200,1.4354
WRAP00868_137_0.158333,1.4687
WRAP00868_137_0.175,1.4633
WRAP00868_137_0.388889,1.4537
WRAP00868_137_0.05625,1.4771
WRAP00868_137_0.058333,1.4772
WRAP00868_137_0.006875,1.4775
WRAP00868_137_0.425,1.4533
WRAP00868_137_1.8,1.4402
WRAP00868_137_0.019,1.4486
WRAP00868_137_0.02,1.45
WRAP00868_137_0.018,1.4477
WRAP00868_137_0.015,1.446
WRAP00868_137_0.04375,1.4798
WRAP00868_137_0.111111,1.4843
WRAP00868_137_1.9,1.4401
WRAP00868_137_0.416667,1.4532
WRAP00868_137_0.722222,1.4459
WRAP00868_137_0.916667,1.4443
WRAP00868_137_0.009,1.4655
WRAP00868_137_0.72222,1.4459
WRAP00868_137_2.166667,1.4393
WRAP00868_137_0.008,1.4711
WRAP00868_137_0.038889,1.4796
WRAP00868_137_0.007,1.4773
WRAP00868_137_0.041667,1.4798
WRAP00868_137_0.0055,1.486
WRAP00868_137_0.571429,1.449
WRAP00868_137_500,1.4354
WRAP00868_137_0.71429,1.4461
WRAP00868_143_0,1.4588
WRAP00868_143_0.03125,1.507
WRAP00868_143_0.031667,1.5077
WRAP00868_143_0.033333,1.511
WRAP00868_143_0.0625,1.5139
WRAP00868_143_0.114286,1.5191
WRAP00868_143_0.128571,1.5157
WRAP00868_143_0.13,1.515
WRAP00868_143_0.135714,1.5127
WRAP00868_143_0.142857,1.5095
WRAP00868_143_0.5,1.4849
WRAP00868_143_0.6875,1.4828
WRAP00868_143_0.75,1.4815
WRAP00868_143_0.8125,1.48
WRAP00868_143_1.75,1.4764
WRAP00868_143_1.875,1.4766
WRAP00868_143_0.008125,1.5054
WRAP00868_143_0.055,1.515
WRAP00868_143_0.055556,1.5147
WRAP00868_143_0.928571,1.4799
WRAP00868_143_2.25,1.4765
WRAP00868_143_3.5,1.4747
WRAP00868_143_3.571429,1.4746
WRAP00868_143_0.583333,1.4849
WRAP00868_143_0.777778,1.4808
WRAP00868_143_0.833333,1.481
WRAP00868_143_0.044444,1.5164
WRAP00868_143_0.05,1.5165
WRAP00868_143_0.714286,1.4823
WRAP00868_143_0.01375,1.4836
WRAP00868_143_1.833333,1.4761
WRAP00868_143_2.333333,1.4761
WRAP00868_143_0.008889,1.5007
WRAP00868_143_0.0375,1.5157
WRAP00868_143_0.04,1.517
WRAP00868_143_0.0425,1.5167
WRAP00868_143_0.642857,1.4838
WRAP00868_143_0.2,1.4934
WRAP00868_143_0.45,1.4873
WRAP00868_143_2.75,1.4751
WRAP00868_143_0.061111,1.5135
WRAP00868_143_0.0875,1.5217
WRAP00868_143_0.11875,1.5176
WRAP00868_143_0.1625,1.5027
WRAP00868_143_650,1.4722
WRAP00868_143_0.027778,1.4951
WRAP00868_143_200,1.4721
WRAP00868_143_0.158333,1.5039
WRAP00868_143_0.175,1.4986
WRAP00868_143_0.388889,1.4896
WRAP00868_143_0.05625,1.514
WRAP00868_143_0.058333,1.5139
WRAP00868_143_0.006875,1.5116
WRAP00868_143_0.425,1.4892
WRAP00868_143_1.8,1.4767
WRAP00868_143_0.019,1.4832
WRAP00868_143_0.02,1.4846
WRAP00868_143_0.018,1.4823
WRAP00868_143_0.015,1.4807
WRAP00868_143_0.04375,1.5165
WRAP00868_143_0.111111,1.5203
WRAP00868_143_1.9,1.4766
WRAP00868_143_0.416667,1.4891
WRAP00868_143_0.722222,1.482
WRAP00868_143_0.916667,1.4807
WRAP00868_143_0.009,1.5002
WRAP00868_143_0.72222,1.482
WRAP00868_143_2.166667,1.4758
WRAP00868_143_0.008,1.5056
WRAP00868_143_0.038889,1.5162
WRAP00868_143_0.007,1.5115
WRAP00868_143_0.041667,1.5165
WRAP00868_143_0.0055,1.5196
WRAP00868_143_0.571429,1.4851
WRAP00868_143_500,1.4721
WRAP00868_143_0.71429,1.4823
WRAP00868_149_0,1.4972
WRAP00868_149_0.03125,1.544
WRAP00868_149_0.031667,1.5448
WRAP00868_149_0.033333,1.5486
WRAP00868_149_0.0625,1.5515
WRAP00868_149_0.114286,1.5553
WRAP00868_149_0.128571,1.5517
WRAP00868_149_0.13,1.5509
WRAP00868_149_0.135714,1.5487
WRAP00868_149_0.142857,1.5456
WRAP00868_149_0.5,1.522
WRAP00868_149_0.6875,1.52
WRAP00868_149_0.75,1.5188
WRAP00868_149_0.8125,1.5174
WRAP00868_149_1.75,1.514
WRAP00868_149_1.875,1.5142
WRAP00868_149_0.008125,1.5407
WRAP00868_149_0.055,1.5528
WRAP00868_149_0.055556,1.5525
WRAP00868_149_0.928571,1.5173
WRAP00868_149_2.25,1.5142
WRAP00868_149_3.5,1.5124
WRAP00868_149_3.571429,1.5124
WRAP00868_149_0.583333,1.5222
WRAP00868_149_0.777778,1.5181
WRAP00868_149_0.833333,1.5183
WRAP00868_149_0.044444,1.5543
WRAP00868_149_0.05,1.5541
WRAP00868_149_0.714286,1.5196
WRAP00868_149_0.01375,1.52
WRAP00868_149_1.833333,1.5138
WRAP00868_149_2.333333,1.5137
WRAP00868_149_0.008889,1.5364
WRAP00868_149_0.0375,1.5536
WRAP00868_149_0.04,1.5549
WRAP00868_149_0.0425,1.5547
WRAP00868_149_0.642857,1.521
WRAP00868_149_0.2,1.5297
WRAP00868_149_0.45,1.5243
WRAP00868_149_2.75,1.5127
WRAP00868_149_0.061111,1.5513
WRAP00868_149_0.0875,1.5587
WRAP00868_149_0.11875,1.5538
WRAP00868_149_0.1625,1.5389
WRAP00868_149_650,1.5101
WRAP00868_149_0.027778,1.5315
WRAP00868_149_200,1.5099
WRAP00868_149_0.158333,1.5399
WRAP00868_149_0.175,1.5348
WRAP00868_149_0.388889,1.5264
WRAP00868_149_0.05625,1.5517
WRAP00868_149_0.058333,1.5515
WRAP00868_149_0.006875,1.5464
WRAP00868_149_0.425,1.5262
WRAP00868_149_1.8,1.5143
WRAP00868_149_0.019,1.5194
WRAP00868_149_0.02,1.5209
WRAP00868_149_0.018,1.5186
WRAP00868_149_0.015,1.517
WRAP00868_149_0.04375,1.5545
WRAP00868_149_0.111111,1.5565
WRAP00868_149_1.9,1.5143
WRAP00868_149_0.416667,1.526
WRAP00868_149_0.722222,1.5194
WRAP00868_149_0.916667,1.5181
WRAP00868_149_0.009,1.5358
WRAP00868_149_0.72222,1.5193
WRAP00868_149_2.166667,1.5134
WRAP00868_149_0.008,1.5409
WRAP00868_149_0.038889,1.5542
WRAP00868_149_0.007,1.5463
WRAP00868_149_0.041667,1.5544
WRAP00868_149_0.0055,1.5535
WRAP00868_149_0.571429,1.5222
WRAP00868_149_500,1.51
WRAP00868_149_0.71429,1.5196
WRAP00868_155_0,1.4939
WRAP00868_155_0.03125,1.5392
WRAP00868_155_0.031667,1.54
WRAP00868_155_0.033333,1.5438
WRAP00868_155_0.0625,1.5468
WRAP00868_155_0.114286,1.5506
WRAP00868_155_0.128571,1.5471
WRAP00868_155_0.13,1.5463
WRAP00868_155_0.135714,1.544
WRAP00868_155_0.142857,1.541
WRAP00868_155_0.5,1.5179
WRAP00868_155_0.6875,1.5161
WRAP00868_155_0.75,1.5148
WRAP00868_155_0.8125,1.5135
WRAP00868_155_1.75,1.5102
WRAP00868_155_1.875,1.5104
WRAP00868_155_0.008125,1.5367
WRAP00868_155_0.055,1.5478
WRAP00868_155_0.055556,1.5475
WRAP00868_155_0.928571,1.5134
WRAP00868_155_2.25,1.5104
WRAP00868_155_3.5,1.5087
WRAP00868_155_3.571429,1.5086
WRAP00868_155_0.583333,1.5181
WRAP00868_155_0.777778,1.5142
WRAP00868_155_0.833333,1.5144
WRAP00868_155_0.044444,1.5496
WRAP00868_155_0.05,1.5492
WRAP00868_155_0.714286,1.5157
WRAP00868_155_0.01375,1.5158
WRAP00868_155_1.833333,1.51
WRAP00868_155_2.333333,1.51
WRAP00868_155_0.008889,1.5324
WRAP00868_155_0.0375,1.549
WRAP00868_155_0.04,1.5502
WRAP00868_155_0.0425,1.55
WRAP00868_155_0.642857,1.5171
WRAP00868_155_0.2,1.5252
WRAP00868_155_0.45,1.5203
WRAP00868_155_2.75,1.509
WRAP00868_155_0.061111,1.5465
WRAP00868_155_0.0875,1.5538
WRAP00868_155_0.11875,1.5494
WRAP00868_155_0.1625,1.5344
WRAP00868_155_650,1.5064
WRAP00868_155_0.027778,1.5267
WRAP00868_155_200,1.5063
WRAP00868_155_0.158333,1.5353
WRAP00868_155_0.175,1.5303
WRAP00868_155_0.388889,1.5222
WRAP00868_155_0.05625,1.5469
WRAP00868_155_0.058333,1.5468
WRAP00868_155_0.006875,1.5421
WRAP00868_155_0.425,1.522
WRAP00868_155_1.8,1.5105
WRAP00868_155_0.019,1.5149
WRAP00868_155_0.02,1.5164
WRAP00868_155_0.018,1.514
WRAP00868_155_0.015,1.5126
WRAP00868_155_0.04375,1.5497
WRAP00868_155_0.111111,1.5518
WRAP00868_155_1.9,1.5105
WRAP00868_155_0.416667,1.5219
WRAP00868_155_0.722222,1.5154
WRAP00868_155_0.916667,1.5142
WRAP00868_155_0.009,1.5319
WRAP00868_155_0.72222,1.5154
WRAP00868_155_2.166667,1.5097
WRAP00868_155_0.008,1.5369
WRAP00868_155_0.038889,1.5494
WRAP00868_155_0.007,1.542
WRAP00868_155_0.041667,1.5498
WRAP00868_155_0.0055,1.5485
WRAP00868_155_0.571429,1.5182
WRAP00868_155_500,1.5064
WRAP00868_155_0.71429,1.5156
WRAP00868_161_0,1.4621
WRAP00868_161_0.03125,1.5046
WRAP00868_161_0.031667,1.5055
WRAP00868_161_0.033333,1.5097
WRAP00868_161_0.0625,1.5136
WRAP00868_161_0.114286,1.5188
WRAP00868_161_0.128571,1.5153
WRAP00868_161_0.13,1.5147
WRAP00868_161_0.135714,1.5126
WRAP00868_161_0.142857,1.5095
WRAP00868_161_0.5,1.4859
WRAP00868_161_0.6875,1.4841
WRAP00868_161_0.75,1.4828
WRAP00868_161_0.8125,1.4815
WRAP00868_161_1.75,1.4781
WRAP00868_161_1.875,1.4783
WRAP00868_161_0.008125,1.5051
WRAP00868_161_0.055,1.5146
WRAP00868_161_0.055556,1.5144
WRAP00868_161_0.928571,1.4814
WRAP00868_161_2.25,1.4784
WRAP00868_161_3.5,1.4766
WRAP00868_161_3.571429,1.4766
WRAP00868_161_0.583333,1.4862
WRAP00868_161_0.777778,1.4821
WRAP00868_161_0.833333,1.4824
WRAP00868_161_0.044444,1.516
WRAP00868_161_0.05,1.5158
WRAP00868_161_0.714286,1.4836
WRAP00868_161_0.01375,1.4826
WRAP00868_161_1.833333,1.4779
WRAP00868_161_2.333333,1.4779
WRAP00868_161_0.008889,1.5004
WRAP00868_161_0.0375,1.5151
WRAP00868_161_0.04,1.5166
WRAP00868_161_0.0425,1.5165
WRAP00868_161_0.642857,1.4851
WRAP00868_161_0.2,1.493
WRAP00868_161_0.45,1.4882
WRAP00868_161_2.75,1.477
WRAP00868_161_0.061111,1.5133
WRAP00868_161_0.0875,1.5214
WRAP00868_161_0.11875,1.5174
WRAP00868_161_0.1625,1.5025
WRAP00868_161_650,1.4743
WRAP00868_161_0.027778,1.4916
WRAP00868_161_200,1.4742
WRAP00868_161_0.158333,1.5038
WRAP00868_161_0.175,1.4983
WRAP00868_161_0.388889,1.4901
WRAP00868_161_0.05625,1.5138
WRAP00868_161_0.058333,1.5134
WRAP00868_161_0.006875,1.5109
WRAP00868_161_0.425,1.49
WRAP00868_161_1.8,1.4784
WRAP00868_161_0.019,1.4803
WRAP00868_161_0.02,1.4817
WRAP00868_161_0.018,1.4795
WRAP00868_161_0.015,1.479
WRAP00868_161_0.04375,1.5162
WRAP00868_161_0.111111,1.52
WRAP00868_161_1.9,1.4784
WRAP00868_161_0.416667,1.4899
WRAP00868_161_0.722222,1.4834
WRAP00868_161_0.916667,1.4822
WRAP00868_161_0.009,1.4999
WRAP00868_161_0.72222,1.4833
WRAP00868_161_2.166667,1.4776
WRAP00868_161_0.008,1.5053
WRAP00868_161_0.038889,1.5157
WRAP00868_161_0.007,1.5107
WRAP00868_161_0.041667,1.5162
WRAP00868_161_0.0055,1.5176
WRAP00868_161_0.571429,1.4862
WRAP00868_161_500,1.4742
WRAP00868_161_0.71429,1.4836
WRAP00868_167_0,1.4265
WRAP00868_167_0.03125,1.4659
WRAP00868_167_0.031667,1.4667
WRAP00868_167_0.033333,1.4702
WRAP00868_167_0.0625,1.4749
WRAP00868_167_0.114286,1.4834
WRAP00868_167_0.128571,1.4806
WRAP00868_167_0.13,1.4801
WRAP00868_167_0.135714,1.4779
WRAP00868_167_0.142857,1.4751
WRAP00868_167_0.5,1.4508
WRAP00868_167_0.6875,1.4488
WRAP00868_167_0.75,1.4475
WRAP00868_167_0.8125,1.4461
WRAP00868_167_1.75,1.4425
WRAP00868_167_1.875,1.4427
WRAP00868_167_0.008125,1.4732
WRAP00868_167_0.055,1.4751
WRAP00868_167_0.055556,1.475
WRAP00868_167_0.928571,1.4459
WRAP00868_167_2.25,1.4427
WRAP00868_167_3.5,1.4409
WRAP00868_167_3.571429,1.4408
WRAP00868_167_0.583333,1.451
WRAP00868_167_0.777778,1.4468
WRAP00868_167_0.833333,1.4469
WRAP00868_167_0.044444,1.4759
WRAP00868_167_0.05,1.4761
WRAP00868_167_0.714286,1.4484
WRAP00868_167_0.01375,1.449
WRAP00868_167_1.833333,1.4423
WRAP00868_167_2.333333,1.4423
WRAP00868_167_0.008889,1.4682
WRAP00868_167_0.0375,1.4748
WRAP00868_167_0.04,1.4761
WRAP00868_167_0.0425,1.4761
WRAP00868_167_0.642857,1.4498
WRAP00868_167_0.2,1.4584
WRAP00868_167_0.45,1.4531
WRAP00868_167_2.75,1.4413
WRAP00868_167_0.061111,1.4744
WRAP00868_167_0.0875,1.4844
WRAP00868_167_0.11875,1.4822
WRAP00868_167_0.1625,1.4682
WRAP00868_167_650,1.4384
WRAP00868_167_0.027778,1.4545
WRAP00868_167_200,1.4383
WRAP00868_167_0.158333,1.4695
WRAP00868_167_0.175,1.4641
WRAP00868_167_0.388889,1.4551
WRAP00868_167_0.05625,1.4745
WRAP00868_167_0.058333,1.4742
WRAP00868_167_0.006875,1.4797
WRAP00868_167_0.425,1.4549
WRAP00868_167_1.8,1.4428
WRAP00868_167_0.019,1.4454
WRAP00868_167_0.02,1.4463
WRAP00868_167_0.018,1.4448
WRAP00868_167_0.015,1.4453
